,Price,Where
328862,36570,National
328863,33800,National
328864,37496,National
328872,34361,National
328873,36990,National
328874,33487,National
328875,9995,National
328878,34559,National
328884,30000,National
328886,34998,National
328889,34093,National
328890,35721,National
328892,32900,National
328899,32788,National
328900,35991,National
328904,36977,National
328905,32970,National
328907,36250,National
328910,37699,National
328912,34550,National
328913,31998,National
328914,32988,National
328915,36488,National
328916,35739,National
328920,36900,National
328926,37997,National
328928,34991,National
328931,35484,National
328933,30997,National
328934,33193,National
328939,32119,National
328950,36395,National
328952,34499,National
328954,34990,National
328955,26995,National
328962,8995,National
328971,35992,National
328974,28000,National
328978,25995,National
328979,30824,National
328982,35026,National
328988,35900,National
328991,39999,National
328992,33762,National
328999,37000,National
329004,34500,National
329019,32855,National
329021,6995,National
329025,36995,National
329028,34995,National
329031,37497,National
329032,31486,National
329041,32091,National
329045,35440,National
329046,11995,National
329052,37850,National
329056,39800,National
329059,29999,National
329061,34997,National
329063,36284,National
329065,36388,National
329070,34395,National
329073,34344,National
329075,33874,National
329078,35681,National
329084,26980,National
329087,31950,National
329090,39095,National
329091,38863,National
329095,5999,National
329096,37000,National
329108,31000,National
329112,31990,National
329118,29940,National
329123,31696,National
329129,35956,National
329131,34870,National
329132,36000,National
329133,37562,National
329134,34900,National
329136,34980,National
329137,37497,National
329139,8496,National
329140,36500,National
329148,35923,National
329152,34997,National
329153,34479,National
329161,17987,National
329163,34650,National
329165,33995,National
329167,38499,National
329168,37695,National
329169,35603,National
329172,32999,National
329176,27451,National
329177,37692,National
329182,33988,National
329184,31355,National
329185,27800,National
329187,35495,National
329190,30900,National
329193,33944,National
329195,26490,National
329196,37540,National
329200,35000,National
329201,33990,National
329202,31391,National
329203,31995,National
329214,19588,National
329216,36981,National
329218,33000,National
329220,36197,National
329221,31000,National
329224,37691,National
329230,33900,National
329234,35450,National
329243,32450,National
329253,33225,National
329258,32974,National
329260,19995,National
329261,28000,National
329263,34795,National
329264,37800,National
329267,33900,National
329269,36724,National
329272,36997,National
329274,37996,National
329276,35950,National
329279,31999,National
329283,32995,National
329287,38977,National
329290,34900,National
329291,33995,National
329301,31500,National
329303,33495,National
329304,34495,National
329307,28995,National
329308,36995,National
329309,32999,National
329310,38797,National
329312,31999,National
329315,35123,National
329317,2000,National
329320,36991,National
329321,34520,National
329323,33988,National
329325,35941,National
329328,34470,National
329333,31990,National
329335,27495,National
329336,30724,National
329337,33995,National
329346,33991,National
329353,37880,National
329355,37988,National
329356,37995,National
329364,35994,National
329368,30409,National
329384,28994,National
329387,36490,National
329397,7995,National
329399,33995,National
329412,36988,National
329418,34998,National
329419,36988,National
329422,34995,National
329424,32850,National
329430,34900,National
329437,32383,National
329438,38998,National
329442,34755,National
329444,26897,National
329445,35999,National
329447,34298,National
329453,36999,National
329456,37977,National
329457,11995,National
329461,29999,National
329465,36950,National
329467,32922,National
329471,37789,National
329473,37777,National
329477,34990,National
329492,29998,National
329495,38977,National
329497,33785,National
329506,37995,National
329512,35191,National
329513,35500,National
329514,38300,National
329515,37602,National
329516,21900,National
329525,36900,National
329530,35900,National
329531,37892,National
329533,36999,National
329535,36450,National
329541,15995,National
329543,35800,National
329547,35827,National
329561,35995,National
329563,33820,National
329566,37595,National
329571,37500,National
329574,33966,National
329576,37000,National
329578,37989,National
329581,32997,National
329591,34989,National
329598,37950,National
329600,32707,National
329609,29995,National
329620,35000,National
329621,34989,National
329624,8750,National
329627,33497,National
329629,35000,National
329630,36995,National
329633,36881,National
329634,32995,National
329636,27977,National
329649,35990,National
329650,28000,National
329651,36500,National
329668,29900,National
329669,26995,National
329670,35999,National
329682,36973,National
329684,38613,National
329685,32800,National
329694,33900,National
329698,33900,National
329701,34488,National
329706,34900,National
329709,37999,National
329712,35500,National
329715,7999,National
329717,32989,National
329721,34000,National
329729,37000,National
329735,34200,National
329739,40000,National
329742,35571,National
329744,33980,National
329750,34301,National
329752,34393,National
329754,36440,National
329761,5990,National
329764,35870,National
329765,36995,National
329767,36380,National
329768,35995,National
329776,34992,National
329778,34990,National
329782,18988,National
329791,34989,National
329797,25995,National
329802,36984,National
329805,33486,National
329807,34999,National
329814,31995,National
329816,35000,National
329818,15988,National
329821,36666,National
329825,35730,National
329833,35999,National
329837,37450,National
329839,36977,National
329842,31694,National
329843,34624,National
329846,35987,National
329856,27995,National
329865,26959,National
329867,33189,National
329870,28882,National
329873,36412,National
329876,40777,National
329884,30478,National
329888,37000,National
329890,3995,National
329892,35995,National
329893,37968,National
329897,34987,National
329903,31900,National
329906,9981,National
329914,33980,National
329928,35500,National
329929,36000,National
329932,30996,National
329933,32995,National
329936,34990,National
329938,39694,National
329939,34980,National
329940,31793,National
329942,38965,National
329943,14000,National
329945,1950,National
329947,35995,National
